,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
308,11309,1082.66162109375,388.3460693359375,1064.150634765625,390.0538635253906,96.00774624052765
309,11310,1079.80615234375,389.2015380859375,1061.252685546875,390.9186401367188,96.05844319630434
310,11311,1076.96533203125,389.5138244628906,1058.32177734375,391.51007080078125,96.1090067736762
311,11312,1073.8544921875,390.15478515625,1054.7393798828123,392.6181335449219,96.1592545192152
312,11313,1070.783447265625,391.32855224609375,1051.66650390625,394.2046813964844,96.16230378089588
313,11314,1066.8131103515623,390.3333740234375,1047.1868896484377,391.6666259765625,96.20236271164556
314,11315,1064.8131103515623,391.3333740234375,1045.1868896484377,392.6666259765625,96.22887295094357
315,11316,1061.8131103515623,392.3333740234375,1042.1868896484377,393.6666259765625,96.25286382729642
316,11317,1059.6190185546877,393.6914367675781,1040.5999755859377,396.45556640625,96.2639651455208
317,11318,1056.8937530517578,394.7789001464844,1039.167839050293,397.3312377929688,96.28847882916105
318,11319,1054.0166015625,395.7780456542969,1035.5093994140623,397.7318420410156,96.3172742948095
319,11320,1050.6590576171877,396.43841552734375,1032.0498046875,397.9602966308594,96.36283885164156
320,11321,1047.4857177734377,398.1517028808594,1029.329833984375,399.0305480957031,96.39537454753098
321,11322,1044.709716796875,398.3550415039063,1026.7889404296877,399.07525634765625,96.42736897414659
322,11323,1041.253662109375,397.0231018066406,1023.889404296875,399.6055908203125,96.46394822699257
323,11324,1035.253662109375,399.0231018066406,1016.746337890625,400.9768981933594,96.5041232429138
324,11325,1035.948974609375,399.6559143066406,1017.6531372070312,401.131103515625,96.51834568743405
325,11326,1033.1063232421877,400.2981262207031,1014.6480102539062,402.5274353027344,96.54412315192032
326,11327,1029.960205078125,400.7645263671875,1011.5325927734376,403.3077087402344,96.58601232508398
327,11328,1026.5037841796877,401.0133056640625,1008.290283203125,403.0392456054688,96.62495228038269
328,11329,1022.253662109375,401.0231018066406,1005.3585815429688,403.8810119628906,96.6695233637162
329,11330,1021.0947875976562,402.4226379394531,1002.5929565429688,404.4634704589844,96.71465022384749
330,11331,1019.9359130859376,403.8221740722656,999.8273315429688,405.0459289550781,96.73860268015024
331,11332,1015.0,404.0,998.6690444946288,405.9706802368164,96.74568214841386
332,11333,1011.4506225585938,404.2122802734375,993.3597412109376,405.8849792480469,96.77306860716529
333,11334,1008.5287475585938,404.523193359375,990.2035522460938,406.0640563964844,96.7958122769838
334,11335,1006.818603515625,404.8468322753906,988.7828979492188,406.2476196289063,96.79105858647205
335,11336,1007.2905044555664,404.9962005615234,990.037254333496,406.7146301269531,96.8409278813505
336,11337,1006.3507080078124,405.2195739746094,988.4072265625,406.6433410644531,96.86266429179727
337,11338,1005.957763671875,405.4420776367188,988.2437744140624,406.8912048339844,96.91106030448427
338,11339,1005.7704467773438,405.4706115722656,987.9675903320312,406.92388916015625,96.95718327884998
339,11340,1005.4030151367188,405.8911437988281,987.6226806640624,407.42724609375,96.95932698820091
340,11341,1004.9741821289062,406.148681640625,987.2021484375,407.6103820800781,97.002635627037
341,11342,1004.4046020507812,405.8786926269531,986.5730590820312,407.4933776855469,97.02788274946386
342,11343,1004.0559692382812,406.1654052734375,986.2472534179688,407.7843627929688,97.07277747064802
343,11344,1003.9374389648438,406.0075073242188,986.05908203125,407.72894287109375,97.08038365828978
344,11345,1003.3736572265624,405.2418823242188,985.5526123046876,406.9488220214844,97.10601282964649
345,11346,1002.8216552734376,405.0267028808594,984.9672241210938,406.83831787109375,97.12927412317819
346,11347,1002.40771484375,404.5564880371094,984.5288696289062,406.3973083496094,97.17124154659216
347,11348,1002.084716796875,404.24951171875,984.157470703125,406.1053771972656,97.18453606364548
348,11349,1001.6439819335938,404.5567626953125,983.6707763671876,406.4653930664063,97.22450503255224
349,11350,1001.0560913085938,404.0812377929688,983.1792602539062,405.9521789550781,97.25096528529556
350,11351,1000.6209106445312,404.05560302734375,982.73193359375,405.9589538574219,97.27964538991777
351,11352,1000.4674682617188,404.5552062988281,982.4725952148438,406.4122314453125,97.32402613349188
352,11353,999.6659545898438,403.7459716796875,981.8462524414062,405.71490478515625,97.35645776278349
353,11354,999.0875244140624,403.5836791992188,981.2539672851562,405.5542907714844,97.37739834824288
354,11355,998.68212890625,403.7575988769531,980.8613891601562,405.7448120117188,97.391819635837
355,11356,998.090087890625,403.5078125,980.316650390625,405.43145751953125,97.4179189042346
356,11357,997.7189331054688,403.7544860839844,979.9489135742188,405.7348327636719,97.45155715850487
357,11358,997.3334350585938,404.1161193847656,979.5343627929688,406.0736999511719,97.49735722247358
358,11359,996.9002685546876,404.2052307128906,979.0185546875,406.2042541503906,97.5254161693392
359,11360,996.5194091796876,404.4483642578125,978.6810913085938,406.427978515625,97.54098631602926
360,11361,996.2509765625,404.47247314453125,978.3634643554688,406.4126586914063,97.58059853344206
361,11362,995.7550659179688,403.9466247558594,977.7840576171876,405.9501953125,97.62169022356264
362,11363,995.3959350585938,403.6110229492188,977.4816284179688,405.56134033203125,97.66291829391123
363,11364,994.872802734375,403.56524658203125,976.9990844726562,405.4742431640625,97.68359719309944
364,11365,994.4048461914062,403.14642333984375,976.5540161132812,404.9995727539063,97.7270168480039
365,11366,993.8993530273438,403.0600891113281,976.0620727539062,404.86572265625,97.75437892877129
366,11367,993.4802856445312,403.204833984375,975.55712890625,405.0446166992188,97.79632372693644
367,11368,992.975830078125,402.9554138183594,975.0945434570312,404.7192077636719,97.82785476965826
368,11369,992.6143188476562,403.038818359375,974.6798706054688,404.8277282714844,97.86565612729584
369,11370,992.28759765625,403.1122741699219,974.0282592773438,403.7118835449219,97.89637620952959
370,11371,990.9717407226562,402.2881164550781,973.0282592773438,403.7118835449219,97.91544096416784
371,11372,990.8974609375,402.5548095703125,973.0390014648438,404.37493896484375,97.95442459740929
372,11373,990.5245361328124,402.5231323242188,972.6359252929688,404.1959838867188,97.97210868022377
373,11374,990.1932830810547,401.9468002319336,972.115234375,403.9584045410156,98.01241822580226
374,11375,989.474853515625,401.5667724609375,971.661865234375,403.3329162597656,98.05232521806968
375,11376,989.0548095703124,401.67718505859375,971.3667602539062,403.5126037597656,98.07304464715368
376,11377,988.7802124023438,401.6332702636719,971.1031494140624,403.4521179199219,98.11425699309368
377,11378,988.3934326171876,401.8274841308594,970.6583251953124,403.6383666992188,98.1506725515179
378,11379,987.8324584960938,401.9085693359375,970.1742553710938,403.6859130859375,98.19152456358148
379,11380,987.6272583007812,401.5235900878906,969.893798828125,403.3682861328125,98.21767487023769
380,11381,987.4036865234376,401.5917053222656,969.5897827148438,403.379150390625,98.24260735983087
381,11382,986.8175048828124,401.3304138183594,969.031494140625,403.1257019042969,98.27999461055158
382,11383,986.4121704101562,400.8848876953125,968.642822265625,402.6822509765625,98.32136927421793
383,11384,986.1702270507812,400.56927490234375,968.3997192382812,402.36126708984375,98.352903896381
384,11385,985.8330078125,400.48529052734375,968.0467529296876,402.3087158203125,98.39252175944232
385,11386,985.43701171875,400.45391845703125,967.6779174804688,402.252685546875,98.42881850967704
386,11387,985.1661987304688,400.5793762207031,967.4431762695312,402.3688659667969,98.46715643263417
387,11388,984.88525390625,400.6822814941406,967.16650390625,402.4425048828125,98.50455112605809
388,11389,984.5059814453124,401.0727233886719,966.6934204101562,402.8442993164063,98.54385369951487
389,11390,984.0076293945312,401.4009399414063,966.2586059570312,403.15966796875,98.57164629561434
390,11391,983.5302734375,401.57647705078125,965.7694091796876,403.3285827636719,98.5913465089195
391,11392,982.9061279296876,401.71490478515625,965.056640625,403.4925842285156,98.61630506390446
392,11393,982.2564697265624,401.5534973144531,964.5198974609376,403.2080383300781,98.65387168625601
393,11394,981.6270751953124,401.1908874511719,964.0187377929688,402.8190307617188,98.67196550147594
394,11395,981.3173217773438,401.718505859375,963.6729125976562,403.40380859375,98.68992004392521
395,11396,980.8859252929688,401.6705017089844,963.2408447265624,403.3528137207031,98.71782989093114
396,11397,980.3732299804688,401.2848510742188,962.5745849609376,402.87109375,98.75598307028908
397,11398,979.9575805664062,402.0115966796875,962.2867431640624,403.65338134765625,98.79023415345677
398,11399,979.84619140625,401.9313659667969,962.1702270507812,403.55072021484375,98.79778203683964
399,11400,979.471435546875,401.8175048828125,961.6940307617188,403.4897766113281,98.81783727182513
400,11401,978.8699340820312,401.7524108886719,961.1087036132812,403.41998291015625,98.85493201430769
401,11402,978.533203125,400.9899597167969,960.8928833007812,402.5334777832031,98.88824521332913
402,11403,978.3817749023438,400.7049560546875,960.7456665039062,402.255615234375,98.92257119252474
403,11404,978.076904296875,400.490478515625,960.436767578125,402.072021484375,98.93951291245129
404,11405,977.7786865234376,399.6525268554688,960.18994140625,401.2706909179688,98.95874629775166
405,11406,977.5810546875,399.8382568359375,959.9580078125,401.41705322265625,98.98540689353386
406,11407,977.2871704101562,399.8390502929688,959.6712036132812,401.4291687011719,99.0124589785543
407,11408,976.9358520507812,399.5421142578125,959.2905883789062,401.13702392578125,99.04192233380043
408,11409,976.5595092773438,400.2807922363281,958.9551391601562,401.7642517089844,99.073099693772
409,11410,976.1719360351562,400.5466613769531,958.5172729492188,402.12689208984375,99.10886865075035
410,11411,975.6912841796876,400.2457580566406,958.0393676757812,401.7991027832031,99.1420617457724
411,11412,975.1508178710938,400.51318359375,956.9881591796876,402.37384033203125,99.17294577444763
412,11413,974.8572387695312,400.2171936035156,957.1671752929688,401.7547302246094,99.19388754295284
413,11414,974.4004516601562,399.9022216796875,956.7676391601562,401.5324096679688,99.22837237330624
414,11415,974.0502319335938,400.1917724609375,956.2823486328124,401.8478393554688,99.26169153833777
415,11416,973.7039794921876,399.6966552734375,956.0640258789062,401.2990417480469,99.27815000322292
416,11417,973.6334228515624,399.8797607421875,955.7598266601562,401.6086730957031,99.30702510041016
417,11418,973.0155639648438,400.5236206054688,955.4171752929688,402.14068603515625,99.324215148606
418,11419,972.7267456054688,399.7697143554688,955.0541381835938,401.4599609375,99.34357370368477
419,11420,972.6163330078124,400.1548461914063,954.88623046875,401.81329345703125,99.3750821618982
420,11421,972.4351806640624,400.1656188964844,954.7053833007812,401.8252868652344,99.40187694826784
421,11422,971.9094848632812,399.24365234375,954.2193603515624,400.8572692871094,99.43532751039734
422,11423,971.7534790039062,399.2856140136719,954.0802001953124,400.9085998535156,99.46429658532007
423,11424,971.7490234375,399.0145263671875,954.0635986328124,400.663818359375,99.49484075838998
424,11425,971.48486328125,398.3277587890625,953.75244140625,399.9195251464844,99.52041696478884
425,11426,971.1928100585938,398.4205017089844,953.4843139648438,400.0562133789063,99.5372964380508
426,11427,971.0501098632812,398.2149963378906,953.4320068359376,399.7414245605469,99.56849300310977
427,11428,970.8672485351562,398.32171630859375,953.2340698242188,399.881591796875,99.60254859650226
428,11429,970.48291015625,398.4723510742188,952.7123413085938,400.1018981933594,99.63304846332622
429,11430,970.2230224609376,398.0167236328125,952.5863647460938,399.564453125,99.66557332760121
430,11431,970.0372314453124,398.62445068359375,952.3744506835938,400.23095703125,99.6956691391732
431,11432,969.586181640625,398.55010986328125,950.2593994140624,398.7386779785156,99.7302527520125
432,11433,969.3089599609376,397.465576171875,951.6563720703124,399.09210205078125,99.74966060350764
433,11434,969.3038330078124,398.3456115722656,951.5530395507812,399.8537292480469,99.78217138144329
434,11435,969.08154296875,398.1531982421875,951.23291015625,399.803466796875,99.81208482044737
435,11436,968.55419921875,397.4971923828125,950.4015502929688,399.1527099609375,99.82813304699758
436,11437,967.88720703125,398.1637268066406,950.0961303710938,399.755859375,99.8533481067543
437,11438,968.0350952148438,398.4205932617188,950.3936767578124,400.01513671875,99.88486786668688
438,11439,967.9238891601562,398.5622863769531,950.2280883789062,400.1408081054688,99.8966195143245
439,11440,967.4404907226562,398.2485046386719,949.835693359375,399.7926025390625,99.92938626187151
440,11441,967.4545288085938,397.5888671875,949.7617797851562,399.1903076171875,99.93437189694994
441,11442,967.45166015625,398.1675109863281,949.8436279296876,399.68115234375,99.93806327223494
442,11443,966.9794311523438,397.4225769042969,949.4105834960938,398.9668273925781,99.95564270925466
443,11444,966.8212890625,396.1576232910156,949.240234375,397.6497497558594,99.96804174809529
444,11445,966.8889770507812,397.1354064941406,949.357421875,398.6772766113281,99.9806868767553
445,11446,966.8633422851562,396.6860656738281,949.3241577148438,398.2962341308594,99.99154779965916
446,11447,966.696533203125,395.6101989746094,949.1167602539062,397.21221923828125,99.99989709182852
447,11448,966.8002319335938,396.8414611816406,949.2509155273438,398.4335632324219,100.02039701667736
448,11449,966.7540283203124,396.7704772949219,949.1937255859376,398.390380859375,100.05154548664132
449,11450,966.4948120117188,396.2043762207031,948.8361206054688,397.7927551269531,100.07027379382566
450,11451,966.5160522460938,397.3341369628906,948.8729248046876,398.9292602539063,100.0914982769614
451,11452,966.59228515625,396.97174072265625,949.6849365234376,399.0157470703125,100.1117131546037
452,11453,966.4835815429688,396.6611022949219,948.7847900390624,398.3456115722656,100.1295672179067
453,11454,966.1239624023438,397.3183898925781,948.2667236328124,399.0431213378906,100.15973713143158
454,11455,965.9202270507812,396.797607421875,948.1942749023438,398.55169677734375,100.16347780274953
455,11456,966.800537109375,397.0042419433594,948.092041015625,398.9992980957031,100.16892522697249
456,11457,965.375,398.18988037109375,947.6138305664062,399.8766174316406,100.1875568062897
457,11458,964.9794311523438,397.9737243652344,947.3759765625,399.5944519042969,100.21486022269787
458,11459,964.8294067382812,398.8222351074219,947.1546020507812,400.4869079589844,100.22183305776322
459,11460,964.5730590820312,399.5982360839844,946.9389038085938,401.1905517578125,100.22952561365518
460,11461,964.284423828125,399.05511474609375,946.685791015625,400.6126403808594,100.25255379789058
461,11462,963.869140625,399.7049560546875,946.2882080078124,401.2856750488281,100.27047200197731
462,11463,963.603271484375,399.75,945.9661865234376,401.3206481933594,100.29768265561908
463,11464,963.6343994140624,399.37286376953125,945.9281616210938,400.9358215332031,100.30677443418968
464,11465,963.2783813476562,400.6376647949219,945.5858154296876,402.142822265625,100.32567007029577
465,11466,962.8235473632812,400.42913818359375,945.19384765625,401.86572265625,100.34445711215434
466,11467,962.3778076171876,400.3947448730469,944.7280883789062,401.7742919921875,100.35672841363287
467,11468,962.1795654296876,401.8885803222656,944.4483642578124,403.45538330078125,100.38193180137331
468,11469,961.8716430664062,401.8118591308594,944.2091674804688,403.4173889160156,100.3896015551696
469,11470,961.3739013671876,402.3935852050781,943.5388793945312,404.0013427734375,100.41576399304331
470,11471,960.6229858398438,403.5367126464844,942.7618408203124,405.1700439453125,100.42169436088035
471,11472,960.2708129882812,402.5504455566406,943.0153198242188,404.3268432617188,100.44588182312151
472,11473,960.1434326171876,403.4571533203125,942.3562622070312,405.1528625488281,100.4431837822098
473,11474,959.81787109375,404.3231506347656,942.0973510742188,405.83245849609375,100.46392502593443
474,11475,959.3704833984376,403.3126525878906,941.7360229492188,404.9168395996094,100.48511038077812
475,11476,958.9854125976562,404.921875,941.41015625,406.43157958984375,100.50458792886677
476,11477,958.872314453125,405.507080078125,941.1990966796876,406.9564208984375,100.52898690111498
477,11478,958.5482177734376,405.0868225097656,940.8818359375,406.6017761230469,100.54954533620169
478,11479,958.1777954101562,406.67218017578125,940.546630859375,408.2310180664063,100.55933242039164
479,11480,958.1475219726562,406.36944580078125,940.5655517578124,407.797607421875,100.58520472106709
480,11481,957.9934692382812,406.0574951171875,940.4366455078124,407.4729919433594,100.61294199124217
481,11482,957.6959838867188,407.45654296875,940.103271484375,408.9415283203125,100.62738670363564
482,11483,957.6906127929688,406.401611328125,940.077880859375,407.79486083984375,100.65582584666542
483,11484,957.5950927734376,406.6662902832031,939.9478149414062,408.1952819824219,100.67950344203236
484,11485,957.410888671875,408.0849304199219,939.7501831054688,409.5826416015625,100.7013046487292
485,11486,956.9552612304688,407.1912536621094,939.4284057617188,408.6548461914063,100.72538233831808
486,11487,956.791015625,408.361328125,939.1751098632812,409.8502807617188,100.74208439758095
487,11488,956.7385864257812,409.391357421875,939.1368408203124,410.88970947265625,100.76912031077185
488,11489,956.6296997070312,408.7257385253906,938.9313354492188,410.3106689453125,100.79649638799152
489,11490,956.3284301757812,410.4224243164063,938.66064453125,411.9302062988281,100.81355925089592
490,11491,956.2935791015624,410.9071044921875,938.6115112304688,412.4761657714844,100.84037617444635
491,11492,956.3953857421876,410.6689453125,938.7428588867188,412.2488708496094,100.85703883733973
492,11493,956.3819580078124,412.2148742675781,936.9754028320312,413.9102783203125,100.86372286036993
493,11494,956.2982788085938,411.9178771972656,938.6561889648438,413.4975280761719,100.86763110142736
494,11495,956.3140869140624,412.4289855957031,938.5617065429688,413.9826965332031,100.86945393760723
495,11496,956.0903930664062,414.04888916015625,938.2504272460938,415.6460876464844,100.89209358701778
496,11497,955.8827514648438,413.4107055664063,937.9049072265624,415.10498046875,100.91064035902578
497,11498,955.6697998046876,414.4653625488281,937.657958984375,416.2015075683594,100.92715167364773
498,11499,955.6072387695312,415.7314453125,937.6766967773438,417.4038391113281,100.9547936168408
499,11500,955.362548828125,415.5612487792969,937.3844604492188,417.2552795410156,100.95923183431955
500,11501,954.8969116210938,416.2141418457031,937.0496215820312,417.8435363769531,100.98091368014437
501,11502,954.8402099609376,416.6021423339844,936.9983520507812,418.2900085449219,101.00450387533351
502,11503,954.7698364257812,416.90911865234375,936.940673828125,418.6064453125,101.02138646852066
503,11504,954.5140991210938,417.4390563964844,936.6543579101562,419.129150390625,101.04501597563801
504,11505,954.5657958984376,417.6668701171875,936.6444702148438,419.3544006347656,101.06030874984957
505,11506,954.6021118164062,418.77545166015625,936.7230224609376,420.4645080566406,101.06561709157806
506,11507,954.4426879882812,419.7214660644531,936.5123901367188,421.36566162109375,101.06275560579864
507,11508,954.1680297851562,420.1881408691406,936.2781372070312,421.8069152832031,101.08403876262484
508,11509,953.8176879882812,420.8720703125,935.9955444335938,422.4933166503906,101.08168925653776
509,11510,953.3345947265624,421.0773010253906,935.4220581054688,422.68536376953125,101.10450325999592
510,11511,957.2208023071288,421.1302337646485,935.8276138305664,423.0310974121094,101.12385410198635
511,11512,955.6611938476562,421.5152282714844,938.1823120117188,423.0506896972656,101.121001350716
512,11513,958.9891967773438,421.1774597167969,941.4727783203124,422.6070251464844,101.14368467902288
513,11514,962.5238647460938,421.5480041503906,944.7514038085938,423.00079345703125,101.16269792019348
514,11515,966.00390625,421.9124755859375,948.3236083984376,423.4601745605469,101.16829540419359
515,11516,969.2139282226562,422.25927734375,951.5075073242188,423.8690185546875,101.17696853762956
516,11517,972.4851684570312,423.09368896484375,954.739990234375,424.7557067871094,101.18883176710848
517,11518,975.6996459960938,423.4000549316406,957.8952026367188,425.0427551269531,101.19485730079492
518,11519,978.9736328125,423.6207580566406,961.2940673828124,425.2867126464844,101.21214709576729
519,11520,982.2139282226562,423.9458618164063,964.61328125,425.6349792480469,101.20634459460236
520,11521,985.6570434570312,423.5018310546875,967.9041748046876,425.3587951660156,101.22557554122764
521,11522,988.8247680664062,423.6296691894531,971.0153198242188,425.4230041503906,101.2311452628538
522,11523,992.3483276367188,423.7219543457031,974.462646484375,425.5780334472656,101.25398314874303
523,11524,995.85498046875,423.7629699707031,977.9725952148438,425.6755065917969,101.27593961410518
524,11525,999.3267822265624,424.3385925292969,981.42626953125,426.2951354980469,101.286817179263
525,11526,1002.6481323242188,424.6471252441406,984.5590209960938,426.78204345703125,101.31215418800774
526,11527,1006.1122436523438,425.0910034179688,988.0640258789062,426.9826965332031,101.33415938940323
527,11528,1009.8822021484376,425.9051818847656,991.8540649414062,427.6370849609375,101.35919999640656
528,11529,1013.5192260742188,425.77044677734375,996.2958374023438,427.3240051269531,101.36417982649346
529,11530,1016.73876953125,425.1210021972656,998.6581420898438,427.1786193847656,101.38189646046742
530,11531,1020.249267578125,425.385009765625,1002.1868896484376,427.5513000488281,101.38812564039465
531,11532,1027.0,423.0,1005.9005584716797,427.3585357666016,101.4117951563327
532,11533,1026.9281005859377,424.812744140625,1009.0922241210938,426.8240051269531,101.42574338742716
533,11534,1030.199462890625,424.8616943359375,1012.0919799804688,427.12005615234375,101.4419209194121
534,11535,1033.66357421875,424.9848937988281,1015.4632568359376,427.5875854492188,101.46546860793084
535,11536,1037.00732421875,424.63519287109375,1018.7709350585938,426.9544982910156,101.46503585852005
536,11537,1039.919921875,425.33624267578125,1021.8933715820312,426.9727783203125,101.4842726874472
537,11538,1042.5465087890623,425.96661376953125,1024.822265625,426.9414978027344,101.4986099972888
538,11539,1045.521484375,425.3444519042969,1027.931884765625,426.046142578125,101.51459206342369
539,11540,1048.442626953125,425.8749694824219,1030.9573974609377,426.5939636230469,101.53571833841332
540,11541,1051.3731689453123,425.1982727050781,1033.6456298828123,426.031494140625,101.54910627588896
541,11542,1054.1856689453123,423.9026794433594,1036.375,425.11083984375,101.55819121338793
542,11543,1057.3739013671877,423.348876953125,1039.5948486328123,424.8948669433594,101.53703130328734
543,11544,1060.5054931640623,422.3361206054688,1042.46044921875,424.4127502441406,101.55367414099243
544,11545,1063.7130126953123,421.8727416992188,1045.497314453125,424.4567565917969,101.56356266118696
545,11546,1066.8045654296877,421.80450439453125,1048.3131103515623,425.0045776367188,101.57776878626436
546,11547,1070.1917724609377,421.4308776855469,1051.289306640625,424.8619384765625,101.60104864169728
547,11548,1073.3734130859377,421.7130737304688,1054.6517333984377,424.8189392089844,101.61087540457787
548,11549,1076.58837890625,422.1212768554688,1057.9117431640623,424.7012023925781,101.61376917286651
549,11550,1079.5830078125,421.8220520019531,1061.4200439453123,423.97552490234375,101.63350544012762
550,11551,1082.9610595703123,421.9962463378906,1065.1181640625,423.6766357421875,101.63046998798752
551,11552,1086.392578125,421.9969177246094,1068.34375,423.68109130859375,101.62851970218006
552,11553,1089.4534912109377,422.0877380371094,1071.3319091796877,423.7080383300781,101.64822318170653
553,11554,1092.630126953125,422.2462768554688,1074.5498046875,423.8376770019531,101.63459245262275
554,11555,1095.847900390625,421.8193359375,1077.8658447265623,423.7135620117188,101.64750830913462
555,11556,1098.91796875,419.994384765625,1081.08203125,422.005615234375,101.66959579332205
556,11557,1102.24072265625,421.6571960449219,1083.9879150390623,423.545654296875,101.68831261535921
557,11558,1105.493408203125,421.745361328125,1087.382568359375,423.44873046875,101.69782514280097
558,11559,1108.653076171875,421.58929443359375,1090.5574951171877,423.3423461914063,101.71653846137077
559,11560,1111.523681640625,421.3982849121094,1093.387939453125,423.1648254394531,101.7254304202782
560,11561,1114.7078857421877,420.77642822265625,1096.4664306640623,422.67095947265625,101.74704205388458
561,11562,1118.0657958984377,420.5840759277344,1099.668212890625,422.4950256347656,101.76993305838215
562,11563,1121.2388916015623,420.3954162597656,1103.0235595703123,422.05181884765625,101.78113368274
563,11564,1124.4964599609377,419.2114868164063,1106.1153564453123,420.88287353515625,101.80370166923443
564,11565,1127.6287841796875,419.4961242675781,1109.4134521484377,421.3366394042969,101.82346910216421
565,11566,1130.8902587890625,419.3406066894531,1112.5159912109377,421.1901245117188,101.83240760598162
566,11567,1134.0731201171875,418.3805236816406,1115.5968017578123,420.3536987304688,101.82065202605445
567,11568,1137.272216796875,418.5431823730469,1118.7376708984377,420.453125,101.77245874932044
568,11569,1140.607292175293,418.4624176025391,1122.8607330322266,420.6648483276367,101.7665656339892
569,11570,1143.9727783203125,417.7129821777344,1125.748046875,419.2096252441406,101.75772364330393
570,11571,1147.2178955078125,417.3458251953125,1128.8682861328125,419.0186462402344,101.76256867970943
571,11572,1150.5450439453125,416.8218688964844,1132.103759765625,418.567626953125,101.74686560953847
572,11573,1153.90576171875,415.9602966308594,1135.5107421875,417.6533508300781,101.71869805889163
573,11574,1157.5194091796875,415.7225646972656,1139.1678466796875,417.4100646972656,101.69837526923746
574,11575,1160.7490234375,415.0880432128906,1142.46484375,416.7938232421875,101.70215087137369
575,11576,1163.9849853515625,414.2965087890625,1145.5958251953125,416.2967224121094,101.72101359056343
576,11577,1167.3599853515625,414.2160949707031,1148.5706787109375,416.1083679199219,101.73757193569278
577,11578,1170.693359375,413.2194519042969,1152.322998046875,414.8653869628906,101.75534125317358
578,11579,1174.30810546875,411.9695129394531,1155.910400390625,413.6630859375,101.77530943649091
579,11580,1177.458251953125,412.2708435058594,1159.0225830078125,413.4176940917969,101.78079183069485
580,11581,1180.348876953125,411.21563720703125,1162.0985107421875,412.2268371582031,101.79191972587616
581,11582,1183.714599609375,409.58880615234375,1165.38720703125,410.9068298339844,101.81178443765265
582,11583,1187.18701171875,409.0045776367188,1168.7216796875,410.4884033203125,101.82781806739905
583,11584,1190.1343994140625,407.6311340332031,1171.6949462890625,409.1966247558594,101.84727411787512
584,11585,1193.1119384765625,406.5696105957031,1174.479736328125,408.224853515625,101.85920915639446
585,11586,1196.3841552734375,406.4266052246094,1177.6199951171875,408.0083312988281,101.86530319668644
586,11587,1199.6141357421875,405.8642883300781,1180.9154052734375,407.5835266113281,101.87962705114131
587,11588,1202.6134033203125,405.6192626953125,1183.5693359375,407.5947570800781,101.9018277791178
588,11589,1205.2952880859375,405.0534057617188,1186.186767578125,407.1470031738281,101.90493190285132
589,11590,1208.3905029296875,403.9096374511719,1189.586181640625,405.9544982910156,101.91368156455287
590,11591,1212.10498046875,403.7373962402344,1193.420654296875,405.415771484375,101.93162850643756
591,11592,1214.849853515625,403.5537109375,1196.2200927734375,404.9552917480469,101.95346454663887
592,11593,1217.3389892578125,402.5904235839844,1198.896484375,403.66973876953125,101.96441758208424
593,11594,1220.4197998046875,402.4930725097656,1201.9686279296875,403.501708984375,101.97352592161056
594,11595,1223.78076171875,402.5692443847656,1205.371337890625,403.4419250488281,101.98842984972715
595,11596,1226.8792724609375,401.5871887207031,1208.5867919921875,402.5235900878906,102.01033443420664
596,11597,1229.8416748046875,401.2755432128906,1211.3760986328125,402.45513916015625,102.0300528238812
597,11598,1232.9825439453125,400.95513916015625,1214.4783935546875,401.97930908203125,102.02770161292356
598,11599,1236.28466796875,400.0991516113281,1218.0478515625,400.8049621582031,102.04505444180352
599,11600,1239.384765625,399.96136474609375,1220.7950439453125,401.39337158203125,102.04606267427697
600,11601,1242.496337890625,399.1822814941406,1223.487548828125,400.7280578613281,102.066782720505
601,11602,1245.622314453125,397.7171936035156,1226.7027587890625,399.0919189453125,102.08221087413996
602,11603,1248.8121337890625,397.8498229980469,1230.136474609375,399.4207763671875,102.08560207861895
603,11604,1252.342041015625,397.1519165039063,1233.4759521484375,398.7159729003906,102.08982261487694
604,11605,1255.24462890625,396.1863098144531,1236.58935546875,397.4527587890625,102.10835353672314
605,11606,1258.23046875,397.0446472167969,1239.649658203125,397.98870849609375,102.12162908467172
606,11607,1261.1690673828125,396.4779052734375,1242.5574951171875,397.4222106933594,102.12170717009329
607,11608,1265.0,397.0,1245.0,397.0,102.13949139942684
608,11609,1267.501708984375,395.2915344238281,1248.57177734375,397.0874938964844,102.16052740330372
609,11610,1270.72802734375,393.6908874511719,1251.2197265625,396.01983642578125,102.18031005526323
610,11611,1275.7237243652346,357.81111907958984,1255.7038497924805,360.4461441040039,102.20124418556928
611,11612,1272.326171875,358.4340515136719,1253.2139892578125,360.60260009765625,102.21056056880954
612,11613,1269.126220703125,359.3743591308594,1250.52783203125,361.26885986328125,102.21877950410459
613,11614,1266.06982421875,358.8840026855469,1246.8548583984375,361.0165100097656,102.22159150427406
614,11615,1263.1243896484375,358.6028137207031,1244.0906982421875,360.79296875,102.22960440018869
615,11616,1259.990234375,360.2341613769531,1241.803466796875,361.7459716796875,102.22846265767728
616,11617,1256.6011962890625,360.97369384765625,1238.282958984375,362.033203125,102.23524183332256
617,11618,1253.1534423828125,361.3831787109375,1234.922607421875,362.24200439453125,102.23865937523094
618,11619,1250.55615234375,360.9157409667969,1231.44384765625,363.0842590332031,102.25844296669209
619,11620,1247.80859375,361.5434265136719,1229.4793701171875,362.8739929199219,102.27745329339308
